UTC,Open,High,Low,Close,Volume
01.04.2026 09:10:00.000 UTC,1.91436,1.91484,1.91391,1.91469,894.3000000000001
01.04.2026 09:15:00.000 UTC,1.9147,1.91521,1.91427,1.91441,964.6500000000001
01.04.2026 09:20:00.000 UTC,1.91443,1.91503,1.91428,1.91478,1078.5
01.04.2026 09:25:00.000 UTC,1.91481,1.91488,1.91368,1.91399,1463.15
01.04.2026 09:30:00.000 UTC,1.91402,1.91471,1.91374,1.91454,1185.59
01.04.2026 09:35:00.000 UTC,1.91455,1.91485,1.91402,1.91466,632.7
01.04.2026 09:40:00.000 UTC,1.91465,1.91525,1.91457,1.91473,765.37
01.04.2026 09:45:00.000 UTC,1.91473,1.915,1.9146,1.9148,716.52
01.04.2026 09:50:00.000 UTC,1.91481,1.91481,1.91391,1.91415,929.56
01.04.2026 09:55:00.000 UTC,1.91421,1.91485,1.9141,1.91475,1190.55
01.04.2026 10:00:00.000 UTC,1.91482,1.91611,1.91474,1.91604,991.2
01.04.2026 10:05:00.000 UTC,1.91605,1.9164,1.91566,1.91596,1089.13
01.04.2026 10:10:00.000 UTC,1.91597,1.91662,1.91575,1.91612,1023.8900000000001
01.04.2026 10:15:00.000 UTC,1.91613,1.91695,1.91592,1.91684,805.6500000000001
01.04.2026 10:20:00.000 UTC,1.91682,1.9169,1.91587,1.91634,922.1200000000001
01.04.2026 10:25:00.000 UTC,1.91634,1.91693,1.91617,1.91651,943.71
01.04.2026 10:30:00.000 UTC,1.91651,1.91678,1.91612,1.91678,1007.84
01.04.2026 10:35:00.000 UTC,1.91675,1.91751,1.91651,1.91651,901.4399999999999
01.04.2026 10:40:00.000 UTC,1.91651,1.91748,1.91627,1.91728,1219.4399999999998
01.04.2026 10:45:00.000 UTC,1.91728,1.91734,1.91633,1.91644,1224.02
01.04.2026 10:50:00.000 UTC,1.91644,1.91648,1.91583,1.91592,1203.5900000000001
01.04.2026 10:55:00.000 UTC,1.91589,1.91602,1.9151,1.91535,1884.45
01.04.2026 11:00:00.000 UTC,1.91532,1.91568,1.91502,1.91537,1380.28
01.04.2026 11:05:00.000 UTC,1.91534,1.91569,1.9151,1.91559,870.81
01.04.2026 11:10:00.000 UTC,1.91555,1.91592,1.91538,1.91556,575.4
01.04.2026 11:15:00.000 UTC,1.91552,1.91641,1.91551,1.91627,512.1
01.04.2026 11:20:00.000 UTC,1.91627,1.91656,1.91615,1.91629,569.1
01.04.2026 11:25:00.000 UTC,1.91629,1.9164,1.91601,1.91604,751.8
01.04.2026 11:30:00.000 UTC,1.91605,1.91605,1.91489,1.91489,813.14
01.04.2026 11:35:00.000 UTC,1.91495,1.91546,1.91493,1.91516,1097.02
01.04.2026 11:40:00.000 UTC,1.9152,1.91531,1.91443,1.91454,747.2900000000001
